id,name,supertype,types,price_date,normal_market,normal_low,normal_high,reverse_market,reverse_low,reverse_high,holo_market,holo_low,holo_high,month
swsh10-22,Rapidash,Pokémon,Fire,2025/02/22,0.1,0.01,100.0,0.24,0.06,2.0,,,,feb
swsh10-23,Cyndaquil,Pokémon,Fire,2025/02/22,0.07,0.01,10.0,0.19,0.05,2.0,,,,feb
swsh10-24,Quilava,Pokémon,Fire,2025/02/22,0.11,0.01,1.99,0.29,0.1,2.0,,,,feb
swsh10-25,Heatran V,Pokémon,Fire,2025/02/22,,,,,,,0.68,0.32,65.0,feb
swsh10-26,Heatran VMAX,Pokémon,Fire,2025/02/22,,,,,,,1.54,0.94,7.99,feb
swsh10-27,Radiant Heatran,Pokémon,Fire,2025/02/22,,,,,,,0.39,0.01,10.0,feb
swsh10-28,Psyduck,Pokémon,Water,2025/02/22,0.12,0.01,2.06,0.31,0.05,2.0,,,,feb
swsh10-29,Golduck,Pokémon,Water,2025/02/22,0.07,0.01,4.39,0.15,0.03,2.0,,,,feb
swsh10-30,Starmie V,Pokémon,Water,2025/02/22,,,,,,,0.69,0.29,5.5,feb
swsh10-31,Swinub,Pokémon,Water,2025/02/22,0.06,0.01,1.99,0.2,0.03,2.0,,,,feb
swsh10-32,Piloswine,Pokémon,Water,2025/02/22,0.12,0.01,10.0,0.2,0.03,2.0,,,,feb
swsh10-33,Mamoswine,Pokémon,Water,2025/02/22,0.14,0.01,100.0,0.25,0.07,2.3,,,,feb
swsh10-34,Mantine,Pokémon,Water,2025/02/22,0.07,0.01,10.0,0.21,0.09,2.0,,,,feb
swsh10-35,Barboach,Pokémon,Water,2025/02/22,0.05,0.01,10.0,0.15,0.03,2.0,,,,feb
swsh10-36,Whiscash,Pokémon,Water,2025/02/22,0.05,0.01,1.99,0.2,0.08,1.99,,,,feb
swsh10-37,Regice,Pokémon,Water,2025/02/22,0.15,0.04,100.0,0.22,0.07,2.0,,,,feb
swsh10-38,Glaceon,Pokémon,Water,2025/02/22,0.25,0.09,100.0,0.32,0.18,4.99,,,,feb
swsh10-39,Origin Forme Palkia V,Pokémon,Water,2025/02/22,,,,,,,0.89,0.4,99.0,feb
swsh10-40,Origin Forme Palkia VSTAR,Pokémon,Water,2025/02/22,,,,,,,1.41,0.75,37.0,feb
swsh10-41,Oshawott,Pokémon,Water,2025/02/22,0.05,0.01,2.03,0.23,0.03,2.0,,,,feb
swsh10-42,Dewott,Pokémon,Water,2025/02/22,0.06,0.01,10.0,0.23,0.04,2.0,,,,feb
swsh10-43,Hisuian Basculin,Pokémon,Water,2025/02/22,0.04,0.01,2.06,0.25,0.05,2.0,,,,feb
swsh10-44,Hisuian Basculegion,Pokémon,Water,2025/02/22,0.12,0.01,100.0,0.23,0.06,2.0,,,,feb
swsh10-45,Keldeo,Pokémon,Water,2025/02/22,,,,0.24,0.1,2.49,0.16,0.07,100.0,feb
swsh10-46,Radiant Greninja,Pokémon,Water,2025/02/22,,,,,,,4.41,3.0,18.99,feb
swsh10-47,Bergmite,Pokémon,Water,2025/02/22,0.03,0.01,10.0,0.19,0.05,2.0,,,,feb
swsh10-48,Hisuian Avalugg,Pokémon,Water,2025/02/22,0.13,0.01,100.0,0.21,0.06,2.0,,,,feb
swsh10-49,Galarian Mr. Rime V,Pokémon,Water,2025/02/22,,,,,,,0.52,0.2,89.0,feb
swsh10-50,Luxray V,Pokémon,Lightning,2025/02/22,,,,,,,1.51,0.35,89.0,feb
swsh10-51,Regieleki,Pokémon,Lightning,2025/02/22,0.15,0.04,100.0,0.23,0.05,2.0,,,,feb
swsh10-52,Hisuian Typhlosion,Pokémon,Psychic,2025/02/22,,,,0.34,0.13,30.0,0.31,0.1,100.0,feb
swsh10-53,Hisuian Typhlosion V,Pokémon,Psychic,2025/02/22,,,,,,,0.87,0.4,89.0,feb
swsh10-54,Hisuian Typhlosion VSTAR,Pokémon,Psychic,2025/02/22,,,,,,,1.6,0.7,10.5,feb
swsh10-55,Togepi,Pokémon,Psychic,2025/02/22,0.07,0.01,10.0,0.3,0.08,2.0,,,,feb
swsh10-56,Togetic,Pokémon,Psychic,2025/02/22,0.07,0.01,15.0,0.18,0.02,2.0,,,,feb
swsh10-57,Togekiss,Pokémon,Psychic,2025/02/22,,,,0.22,0.05,2.95,0.27,0.05,100.0,feb
swsh10-58,Misdreavus,Pokémon,Psychic,2025/02/22,0.06,0.01,15.0,0.17,0.06,2.0,,,,feb
swsh10-59,Mismagius,Pokémon,Psychic,2025/02/22,0.09,0.01,100.0,0.19,0.04,2.0,,,,feb
swsh10-60,Ralts,Pokémon,Psychic,2025/02/22,0.17,0.09,11.5,1.76,0.97,7.24,,,,feb
swsh10-61,Kirlia,Pokémon,Psychic,2025/02/22,0.06,0.01,10.0,0.23,0.04,2.0,,,,feb
swsh10-62,Gallade,Pokémon,Psychic,2025/02/22,,,,0.36,0.11,2.98,0.3,0.11,100.0,feb
swsh10-63,Drifloon,Pokémon,Psychic,2025/02/22,0.05,0.01,2.03,0.18,0.03,2.0,,,,feb
swsh10-64,Drifblim,Pokémon,Psychic,2025/02/22,0.05,0.01,3.39,0.14,0.04,2.0,,,,feb
swsh10-65,Uxie,Pokémon,Psychic,2025/02/22,0.06,0.01,1.99,0.14,0.05,2.0,,,,feb
swsh10-66,Mesprit,Pokémon,Psychic,2025/02/22,,,,0.29,0.14,2.49,0.26,0.01,100.0,feb
swsh10-67,Azelf,Pokémon,Psychic,2025/02/22,0.07,0.01,1.99,0.14,0.05,10.0,,,,feb
swsh10-68,Diancie,Pokémon,Psychic,2025/02/22,,,,0.3,0.19,3.75,0.31,0.08,100.0,feb
swsh10-69,Wyrdeer,Pokémon,Psychic,2025/02/22,,,,0.31,0.15,1.99,0.26,0.09,100.0,feb
swsh10-70,Hisuian Growlithe,Pokémon,Fighting,2025/02/22,0.12,0.01,11.5,0.24,0.05,2.0,,,,feb
swsh10-71,Hisuian Arcanine,Pokémon,Fighting,2025/02/22,0.14,0.01,100.0,0.22,0.08,2.0,,,,feb
swsh10-72,Machamp V,Pokémon,Fighting,2025/02/22,,,,,,,1.25,0.45,89.0,feb
swsh10-73,Machamp VMAX,Pokémon,Fighting,2025/02/22,,,,,,,4.49,2.99,89.0,feb
swsh10-74,Sudowoodo,Pokémon,Fighting,2025/02/22,0.08,0.01,10.0,0.16,0.05,2.0,,,,feb
swsh10-75,Regirock,Pokémon,Fighting,2025/02/22,0.11,0.05,100.0,0.18,0.05,2.0,,,,feb
swsh10-76,Cranidos,Pokémon,Fighting,2025/02/22,0.07,0.01,1.99,0.19,0.04,2.0,,,,feb
swsh10-77,Rampardos,Pokémon,Fighting,2025/02/22,,,,0.53,0.2,2.99,0.36,0.15,100.0,feb
swsh10-78,Lucario V,Pokémon,Fighting,2025/02/22,,,,,,,0.69,0.25,9.0,feb
swsh10-79,Hippopotas,Pokémon,Fighting,2025/02/22,0.04,0.01,10.0,0.19,0.04,2.0,,,,feb
swsh10-80,Hippowdon,Pokémon,Fighting,2025/02/22,0.07,0.01,10.0,0.15,0.05,2.0,,,,feb
swsh10-81,Radiant Hawlucha,Pokémon,Fighting,2025/02/22,,,,,,,0.39,0.05,19.95,feb
swsh10-82,Hisuian Decidueye,Pokémon,Fighting,2025/02/22,,,,0.2,0.07,2.0,0.24,0.08,100.0,feb
swsh10-83,Hisuian Decidueye V,Pokémon,Fighting,2025/02/22,,,,,,,0.59,0.35,89.0,feb
swsh10-84,Hisuian Decidueye VSTAR,Pokémon,Fighting,2025/02/22,,,,,,,1.06,0.49,9.0,feb
swsh10-85,Kleavor,Pokémon,Fighting,2025/02/22,0.1,0.02,100.0,0.23,0.09,9.0,,,,feb
swsh10-86,Kleavor,Pokémon,Fighting,2025/02/22,,,,0.22,0.05,2.0,0.22,0.09,100.0,feb
swsh10-87,Kleavor V,Pokémon,Fighting,2025/02/22,,,,,,,0.44,0.25,5.95,feb
swsh10-88,Hisuian Qwilfish,Pokémon,Darkness,2025/02/22,0.06,0.01,2.0,0.15,0.03,2.0,,,,feb
swsh10-89,Hisuian Qwilfish,Pokémon,Darkness,2025/02/22,0.05,0.01,10.0,0.16,0.06,1.99,,,,feb
swsh10-90,Hisuian Overqwil,Pokémon,Darkness,2025/02/22,0.06,0.01,1.99,0.21,0.04,2.0,,,,feb
swsh10-91,Hisuian Overqwil,Pokémon,Darkness,2025/02/22,0.12,0.01,100.0,0.2,0.06,20.0,,,,feb
swsh10-92,Hisuian Sneasel,Pokémon,Darkness,2025/02/22,0.06,0.01,10.0,0.21,0.01,2.0,,,,feb
swsh10-93,Hisuian Sneasler,Pokémon,Darkness,2025/02/22,,,,0.38,0.1,4.44,0.23,0.01,100.0,feb
swsh10-94,Hisuian Sneasler V,Pokémon,Darkness,2025/02/22,,,,,,,0.62,0.25,89.0,feb
swsh10-95,Poochyena,Pokémon,Darkness,2025/02/22,0.06,0.01,1.99,0.15,0.04,20.0,,,,feb
swsh10-96,Mightyena,Pokémon,Darkness,2025/02/22,0.1,0.01,100.0,0.16,0.04,2.95,,,,feb
swsh10-97,Absol,Pokémon,Darkness,2025/02/22,,,,0.39,0.22,1.51,0.29,0.07,100.0,feb
swsh10-98,Darkrai V,Pokémon,Darkness,2025/02/22,,,,,,,1.19,0.36,19.95,feb
swsh10-99,Darkrai VSTAR,Pokémon,Darkness,2025/02/22,,,,,,,1.5,0.46,49.95,feb
swsh10-100,Hisuian Samurott,Pokémon,Darkness,2025/02/22,,,,0.34,0.16,2.99,0.32,0.1,100.0,feb
swsh10-101,Hisuian Samurott V,Pokémon,Darkness,2025/02/22,,,,,,,0.65,0.2,7.99,feb
swsh10-102,Hisuian Samurott VSTAR,Pokémon,Darkness,2025/02/22,,,,,,,1.55,0.75,89.0,feb
swsh10-103,Nickit,Pokémon,Darkness,2025/02/22,0.06,0.01,10.0,0.2,0.09,2.0,,,,feb
swsh10-104,Thievul,Pokémon,Darkness,2025/02/22,0.09,0.01,100.0,0.18,0.03,2.0,,,,feb
swsh10-105,Magnemite,Pokémon,Metal,2025/02/22,0.08,0.01,2.04,0.22,0.05,2.0,,,,feb
swsh10-106,Magneton,Pokémon,Metal,2025/02/22,0.06,0.01,5.02,0.14,0.05,2.0,,,,feb
swsh10-107,Magnezone,Pokémon,Metal,2025/02/22,,,,0.35,0.1,2.95,0.26,0.1,100.0,feb
swsh10-108,Registeel,Pokémon,Metal,2025/02/22,0.11,0.01,100.0,0.19,0.08,30.0,,,,feb
swsh10-109,Shieldon,Pokémon,Metal,2025/02/22,0.06,0.01,10.0,0.23,0.03,2.0,,,,feb
swsh10-110,Bastiodon,Pokémon,Metal,2025/02/22,,,,0.19,0.02,2.0,0.21,0.05,100.0,feb
swsh10-111,Bronzor,Pokémon,Metal,2025/02/22,0.05,0.01,10.0,0.24,0.04,1.99,,,,feb
swsh10-112,Bronzong,Pokémon,Metal,2025/02/22,0.07,0.01,1.99,0.16,0.04,2.0,,,,feb
swsh10-113,Origin Forme Dialga V,Pokémon,Metal,2025/02/22,,,,,,,2.55,1.49,19.99,feb
swsh10-114,Origin Forme Dialga VSTAR,Pokémon,Metal,2025/02/22,,,,,,,7.15,3.0,30.0,feb
swsh10-115,Pawniard,Pokémon,Metal,2025/02/22,0.05,0.01,1.99,0.2,0.05,16.0,,,,feb
swsh10-116,Bisharp,Pokémon,Metal,2025/02/22,0.04,0.01,1.99,0.19,0.08,2.0,,,,feb
swsh10-117,Garchomp V,Pokémon,Dragon,2025/02/22,,,,,,,0.8,0.34,9.95,feb
swsh10-118,Regidrago,Pokémon,Dragon,2025/02/22,0.17,0.01,100.0,0.25,0.08,2.21,,,,feb
swsh10-119,Eevee,Pokémon,Colorless,2025/02/22,0.13,0.01,10.0,0.59,0.08,5.0,,,,feb
swsh10-120,Hoothoot,Pokémon,Colorless,2025/02/22,0.04,0.01,10.0,0.11,0.01,2.0,,,,feb
swsh10-121,Noctowl,Pokémon,Colorless,2025/02/22,0.06,0.01,10.0,0.13,0.05,2.0,,,,feb
swsh10-122,Teddiursa,Pokémon,Colorless,2025/02/22,0.07,0.01,10.0,0.17,0.05,2.0,,,,feb
swsh10-123,Ursaring,Pokémon,Colorless,2025/02/22,0.05,0.01,1.99,0.22,0.06,2.0,,,,feb
swsh10-124,Ursaluna,Pokémon,Colorless,2025/02/22,0.13,0.02,100.0,0.19,0.03,2.0,,,,feb
swsh10-125,Stantler,Pokémon,Colorless,2025/02/22,0.06,0.01,10.0,0.17,0.04,2.0,,,,feb
swsh10-126,Miltank,Pokémon,Colorless,2025/02/22,,,,0.25,0.06,2.45,0.26,0.07,100.0,feb
swsh10-127,Glameow,Pokémon,Colorless,2025/02/22,0.05,0.01,2.03,0.14,0.03,2.0,,,,feb
swsh10-128,Purugly,Pokémon,Colorless,2025/02/22,0.06,0.01,10.0,0.18,0.05,2.0,,,,feb
swsh10-129,Chatot,Pokémon,Colorless,2025/02/22,0.05,0.01,1.99,0.14,0.04,2.0,,,,feb
swsh10-130,Regigigas,Pokémon,Colorless,2025/02/22,,,,0.53,0.19,3.39,0.33,0.15,100.0,feb
swsh10-131,Rufflet,Pokémon,Colorless,2025/02/22,0.05,0.01,10.0,0.15,0.07,2.0,,,,feb
swsh10-132,Hisuian Braviary,Pokémon,Colorless,2025/02/22,0.13,0.01,100.0,0.22,0.07,2.0,,,,feb
swsh10-133,Oranguru V,Pokémon,Colorless,2025/02/22,,,,,,,0.68,0.45,40.0,feb
swsh10-134,Wyrdeer V,Pokémon,Colorless,2025/02/22,,,,,,,0.6,0.35,89.0,feb
swsh10-135,Adaman,Trainer,,2025/02/22,,,,0.34,0.14,3.43,0.23,0.04,100.0,feb
swsh10-136,Canceling Cologne,Trainer,,2025/02/22,0.22,0.07,1.99,0.54,0.23,2.74,,,,feb
swsh10-137,Choy,Trainer,,2025/02/22,0.04,0.01,4.0,0.12,0.03,2.0,,,,feb
swsh10-138,Cyllene,Trainer,,2025/02/22,0.06,0.01,1.99,0.25,0.06,2.0,,,,feb
swsh10-139,Dark Patch,Trainer,,2025/02/22,0.23,0.12,1.99,0.86,0.22,6.99,,,,feb
swsh10-140,Energy Loto,Trainer,,2025/02/22,0.15,0.04,1.99,0.26,0.07,5.39,,,,feb
swsh10-141,Feather Ball,Trainer,,2025/02/22,0.07,0.01,1.99,0.25,0.07,2.0,,,,feb
swsh10-142,Gapejaw Bog,Trainer,,2025/02/22,0.08,0.01,2.0,0.17,0.05,2.0,,,,feb
swsh10-143,Gardenia's Vigor,Trainer,,2025/02/22,0.08,0.01,990.0,0.2,0.01,2.95,,,,feb
swsh10-144,Grant,Trainer,,2025/02/22,0.08,0.01,11.5,0.22,0.04,2.0,,,,feb
swsh10-145,Gutsy Pickaxe,Trainer,,2025/02/22,0.08,0.01,1.99,0.23,0.07,2.0,,,,feb
swsh10-146,Hisuian Heavy Ball,Trainer,,2025/02/22,0.32,0.24,2.99,1.07,0.45,4.99,,,,feb
swsh10-147,Irida,Trainer,,2025/02/22,,,,3.16,2.76,19.98,3.49,2.02,536.46,feb
swsh10-148,Jubilife Village,Trainer,,2025/02/22,0.06,0.01,11.5,0.11,0.01,2.0,,,,feb
swsh10-149,Kamado,Trainer,,2025/02/22,0.05,0.01,11.5,0.1,0.04,2.0,,,,feb
swsh10-150,Roxanne,Trainer,,2025/02/22,0.11,0.01,2.95,0.33,0.01,4.95,,,,feb
swsh10-151,Spicy Seasoned Curry,Trainer,,2025/02/22,0.09,0.01,11.5,0.13,0.01,2.99,,,,feb
swsh10-152,Supereffective Glasses,Trainer,,2025/02/22,0.08,0.01,2.0,0.15,0.01,2.0,,,,feb
swsh10-153,Sweet Honey,Trainer,,2025/02/22,0.06,0.01,1.99,0.19,0.02,2.0,,,,feb
swsh10-154,Switch Cart,Trainer,,2025/02/22,0.59,0.1,9.89,1.19,0.5,6.03,,,,feb
swsh10-155,Temple of Sinnoh,Trainer,,2025/02/22,0.15,0.09,1.99,0.22,0.01,2.0,,,,feb
swsh10-156,Trekking Shoes,Trainer,,2025/02/22,0.09,0.01,1.99,0.29,0.05,2.0,,,,feb
swsh10-157,Unidentified Fossil,Trainer,,2025/02/22,0.06,0.01,2.0,0.19,0.01,2.0,,,,feb
swsh10-158,Wait and See Turbo,Trainer,,2025/02/22,0.03,0.01,1.99,0.1,0.03,2.0,,,,feb
swsh10-159,Zisu,Trainer,,2025/02/22,0.07,0.01,10.0,0.12,0.01,2.0,,,,feb
swsh10-160,Beedrill V,Pokémon,Grass,2025/02/22,,,,,,,2.57,1.52,9.95,feb
swsh10-161,Beedrill V,Pokémon,Grass,2025/02/22,,,,,,,39.3,29.56,79.99,feb
swsh10-162,Hisuian Lilligant V,Pokémon,Grass,2025/02/22,,,,,,,2.01,1.0,19.95,feb
swsh10-163,Hisuian Lilligant V,Pokémon,Grass,2025/02/22,,,,,,,16.55,13.29,55.0,feb
swsh10-164,Virizion V,Pokémon,Grass,2025/02/22,,,,,,,1.49,1.0,13.0,feb
swsh10-165,Heatran V,Pokémon,Fire,2025/02/22,,,,,,,1.8,0.88,20.0,feb
swsh10-166,Starmie V,Pokémon,Water,2025/02/22,,,,,,,2.22,1.21,14.99,feb
swsh10-167,Origin Forme Palkia V,Pokémon,Water,2025/02/22,,,,,,,66.06,61.19,300.0,feb
swsh10-168,Luxray V,Pokémon,Lightning,2025/02/22,,,,,,,3.54,2.5,14.99,feb
swsh10-169,Hisuian Typhlosion V,Pokémon,Psychic,2025/02/22,,,,,,,3.41,2.5,14.99,feb
swsh10-170,Jirachi V,Pokémon,Psychic,2025/02/22,,,,,,,7.44,4.54,24.99,feb
swsh10-171,Machamp V,Pokémon,Fighting,2025/02/22,,,,,,,7.31,5.99,18.95,feb
swsh10-172,Machamp V,Pokémon,Fighting,2025/02/22,,,,,,,157.14,125.46,292.82,feb
swsh10-173,Hisuian Decidueye V,Pokémon,Fighting,2025/02/22,,,,,,,1.61,0.75,22.0,feb
swsh10-174,Hisuian Sneasler V,Pokémon,Darkness,2025/02/22,,,,,,,3.56,2.0,19.99,feb
swsh10-175,Hisuian Sneasler V,Pokémon,Darkness,2025/02/22,,,,,,,27.25,22.99,59.99,feb
swsh10-176,Hisuian Samurott V,Pokémon,Darkness,2025/02/22,,,,,,,2.52,1.58,10.0,feb
swsh10-177,Origin Forme Dialga V,Pokémon,Metal,2025/02/22,,,,,,,70.87,68.0,199.0,feb
swsh10-178,Garchomp V,Pokémon,Dragon,2025/02/22,,,,,,,4.72,3.38,100.0,feb
swsh10-179,Oranguru V,Pokémon,Colorless,2025/02/22,,,,,,,3.37,1.99,20.0,feb
swsh10-180,Wyrdeer V,Pokémon,Colorless,2025/02/22,,,,,,,2.73,1.75,9.99,feb
swsh10-181,Adaman,Trainer,,2025/02/22,,,,,,,3.27,2.0,25.0,feb
swsh10-182,Choy,Trainer,,2025/02/22,,,,,,,1.5,0.89,20.0,feb
swsh10-183,Cyllene,Trainer,,2025/02/22,,,,,,,4.02,2.99,29.97,feb
swsh10-184,Gardenia's Vigor,Trainer,,2025/02/22,,,,,,,7.45,5.99,57.0,feb
swsh10-185,Grant,Trainer,,2025/02/22,,,,,,,1.53,0.81,14.99,feb
swsh10-186,Irida,Trainer,,2025/02/22,,,,,,,14.96,12.95,48.99,feb
swsh10-187,Kamado,Trainer,,2025/02/22,,,,,,,1.46,0.94,14.99,feb
swsh10-188,Roxanne,Trainer,,2025/02/22,,,,,,,7.05,5.23,21.35,feb
swsh10-189,Zisu,Trainer,,2025/02/22,,,,,,,1.45,0.9,20.0,feb
swsh10-190,Hisuian Lilligant VSTAR,Pokémon,Grass,2025/02/22,,,,,,,6.13,4.99,24.95,feb
swsh10-191,Heatran VMAX,Pokémon,Fire,2025/02/22,,,,,,,6.3,5.01,28.17,feb
swsh10-192,Origin Forme Palkia VSTAR,Pokémon,Water,2025/02/22,,,,,,,13.66,8.0,25.0,feb
swsh10-193,Hisuian Typhlosion VSTAR,Pokémon,Psychic,2025/02/22,,,,,,,9.1,7.31,25.0,feb
swsh10-194,Machamp VMAX,Pokémon,Fighting,2025/02/22,,,,,,,9.46,8.01,30.0,feb
swsh10-195,Hisuian Decidueye VSTAR,Pokémon,Fighting,2025/02/22,,,,,,,5.5,5.0,15.0,feb
swsh10-196,Kleavor VSTAR,Pokémon,Fighting,2025/02/22,,,,,,,6.67,5.72,35.99,feb
swsh10-197,Hisuian Samurott VSTAR,Pokémon,Darkness,2025/02/22,,,,,,,7.9,5.93,20.0,feb
swsh10-198,Origin Forme Dialga VSTAR,Pokémon,Metal,2025/02/22,,,,,,,13.97,10.0,49.95,feb
swsh10-199,Adaman,Trainer,,2025/02/22,,,,,,,4.9,3.25,11.99,feb
swsh10-200,Choy,Trainer,,2025/02/22,,,,,,,3.72,2.49,20.0,feb
swsh10-201,Cyllene,Trainer,,2025/02/22,,,,,,,5.78,4.63,11.99,feb
swsh10-202,Gardenia's Vigor,Trainer,,2025/02/22,,,,,,,5.33,3.99,19.99,feb
swsh10-203,Grant,Trainer,,2025/02/22,,,,,,,3.29,2.74,20.0,feb
swsh10-204,Irida,Trainer,,2025/02/22,,,,,,,12.48,9.98,49.95,feb
swsh10-205,Kamado,Trainer,,2025/02/22,,,,,,,3.67,2.9,20.0,feb
swsh10-206,Roxanne,Trainer,,2025/02/22,,,,,,,5.76,4.0,20.0,feb
swsh10-207,Zisu,Trainer,,2025/02/22,,,,,,,3.79,2.85,14.99,feb
swsh10-208,Origin Forme Palkia VSTAR,Pokémon,Water,2025/02/22,,,,,,,9.07,6.0,49.95,feb
swsh10-209,Hisuian Samurott VSTAR,Pokémon,Darkness,2025/02/22,,,,,,,5.16,4.0,20.9,feb
swsh10-210,Origin Forme Dialga VSTAR,Pokémon,Metal,2025/02/22,,,,,,,12.11,9.5,1000.0,feb
swsh10-211,Choice Belt,Trainer,,2025/02/22,,,,,,,2.28,1.28,25.0,feb
swsh10-212,Jubilife Village,Trainer,,2025/02/22,,,,,,,4.5,2.0,11.0,feb
swsh10-213,Path to the Peak,Trainer,,2025/02/22,,,,,,,5.66,4.24,33.0,feb
swsh10-214,Temple of Sinnoh,Trainer,,2025/02/22,,,,,,,9.04,7.0,179.0,feb
swsh10-215,Trekking Shoes,Trainer,,2025/02/22,,,,,,,5.72,4.4,27.88,feb
swsh10-216,Double Turbo Energy,Energy,,2025/02/22,,,,,,,12.45,9.51,65.0,feb
swsh10tg-TG01,Abomasnow,Pokémon,Grass,2025/02/22,,,,,,,1.44,0.5,999.99,feb
swsh10tg-TG02,Flapple,Pokémon,Grass,2025/02/22,,,,,,,1.54,0.7,999.99,feb
swsh10tg-TG03,Kingdra,Pokémon,Water,2025/02/22,,,,,,,6.01,3.9,89.0,feb
swsh10tg-TG04,Frosmoth,Pokémon,Water,2025/02/22,,,,,,,1.68,0.98,999.99,feb
swsh10tg-TG05,Gardevoir,Pokémon,Psychic,2025/02/22,,,,,,,4.34,1.29,20.0,feb
swsh10tg-TG06,Wyrdeer,Pokémon,Psychic,2025/02/22,,,,,,,1.41,0.5,999.99,feb
swsh10tg-TG07,Falinks,Pokémon,Fighting,2025/02/22,,,,,,,2.17,0.93,999.99,feb
swsh10tg-TG08,Kleavor,Pokémon,Fighting,2025/02/22,,,,,,,1.46,0.77,999.99,feb
swsh10tg-TG09,Mightyena,Pokémon,Darkness,2025/02/22,,,,,,,2.34,1.0,999.99,feb
swsh10tg-TG10,Galarian Obstagoon,Pokémon,Darkness,2025/02/22,,,,,,,1.3,0.5,999.99,feb
swsh10tg-TG11,Bronzong,Pokémon,Metal,2025/02/22,,,,,,,1.88,0.85,999.99,feb
swsh10tg-TG12,Hoothoot,Pokémon,Colorless,2025/02/22,,,,,,,3.64,2.25,999.99,feb
swsh10tg-TG13,Starmie V,Pokémon,Water,2025/02/22,,,,,,,99.86,89.0,199.99,feb
swsh10tg-TG14,Ice Rider Calyrex V,Pokémon,Water,2025/02/22,,,,,,,5.56,4.59,99.95,feb
swsh10tg-TG15,Ice Rider Calyrex VMAX,Pokémon,Water,2025/02/22,,,,,,,6.65,4.0,999.99,feb
swsh10tg-TG16,Galarian Articuno V,Pokémon,Psychic,2025/02/22,,,,,,,10.67,7.0,999.99,feb
swsh10tg-TG17,Shadow Rider Calyrex V,Pokémon,Psychic,2025/02/22,,,,,,,7.55,4.96,29.99,feb
swsh10tg-TG18,Shadow Rider Calyrex VMAX,Pokémon,Psychic,2025/02/22,,,,,,,9.8,4.67,49.99,feb
swsh10tg-TG19,Galarian Zapdos V,Pokémon,Fighting,2025/02/22,,,,,,,10.59,8.5,22.0,feb
swsh10tg-TG20,Galarian Moltres V,Pokémon,Darkness,2025/02/22,,,,,,,17.74,12.0,40.0,feb
swsh10tg-TG21,Zacian V,Pokémon,Metal,2025/02/22,,,,,,,23.7,21.99,100.0,feb
swsh10tg-TG22,Zamazenta V,Pokémon,Metal,2025/02/22,,,,,,,6.16,3.01,89.0,feb
swsh10tg-TG23,Garchomp V,Pokémon,Dragon,2025/02/22,,,,,,,75.76,60.89,134.0,feb
swsh10tg-TG24,Allister,Trainer,,2025/02/22,,,,,,,3.88,1.75,999.99,feb
swsh10tg-TG25,Bea,Trainer,,2025/02/22,,,,,,,6.78,4.0,29.0,feb
swsh10tg-TG26,Melony,Trainer,,2025/02/22,,,,,,,3.31,2.0,999.99,feb
swsh10tg-TG27,Milo,Trainer,,2025/02/22,,,,,,,2.0,0.8,20.0,feb
swsh10tg-TG28,Piers,Trainer,,2025/02/22,,,,,,,3.12,2.0,20.0,feb
swsh10tg-TG29,Ice Rider Calyrex VMAX,Pokémon,Water,2025/02/22,,,,,,,3.1,2.12,999.99,feb
swsh10tg-TG30,Shadow Rider Calyrex VMAX,Pokémon,Psychic,2025/02/22,,,,,,,3.27,2.0,999.99,feb
swsh11-1,Oddish,Pokémon,Grass,2025/02/22,0.06,0.01,10.0,0.15,0.03,2.0,,,,feb
swsh11-2,Gloom,Pokémon,Grass,2025/02/22,0.05,0.01,5.0,0.29,0.08,1.99,,,,feb
swsh11-3,Vileplume,Pokémon,Grass,2025/02/22,,,,0.23,0.08,1.99,0.25,0.05,5.0,feb
swsh11-4,Paras,Pokémon,Grass,2025/02/22,0.04,0.01,1.99,0.2,0.1,1.99,,,,feb
swsh11-5,Parasect,Pokémon,Grass,2025/02/22,0.08,0.01,11.5,0.12,0.05,2.0,,,,feb
swsh11-6,Wurmple,Pokémon,Grass,2025/02/22,0.06,0.01,1.99,0.12,0.02,2.0,,,,feb
swsh11-7,Silcoon,Pokémon,Grass,2025/02/22,0.11,0.01,1.31,0.15,0.05,2.0,,,,feb
swsh11-8,Beautifly,Pokémon,Grass,2025/02/22,,,,0.24,0.1,6.95,0.31,0.09,6.95,feb
swsh11-9,Cascoon,Pokémon,Grass,2025/02/22,0.09,0.01,5.01,0.13,0.04,2.0,,,,feb
swsh11-10,Dustox,Pokémon,Grass,2025/02/22,0.09,0.01,2.0,0.17,0.04,2.0,,,,feb
swsh11-11,Seedot,Pokémon,Grass,2025/02/22,0.15,0.01,1.99,0.2,0.05,2.0,,,,feb
swsh11-12,Nuzleaf,Pokémon,Grass,2025/02/22,0.05,0.01,2.0,0.11,0.01,2.0,,,,feb
swsh11-13,Shiftry,Pokémon,Grass,2025/02/22,,,,0.17,0.1,2.0,0.15,0.05,1.99,feb
swsh11-14,Roselia,Pokémon,Grass,2025/02/22,0.06,0.01,2.0,0.12,0.03,2.0,,,,feb
swsh11-15,Roserade,Pokémon,Grass,2025/02/22,0.08,0.01,1.28,0.16,0.05,2.0,,,,feb
swsh11-16,Phantump,Pokémon,Grass,2025/02/22,0.03,0.01,3.0,0.18,0.09,1.99,,,,feb
swsh11-17,Trevenant,Pokémon,Grass,2025/02/22,,,,0.16,0.01,9.95,0.17,0.02,9.95,feb
